Candidate_ID,Resume_title,Resume_title_relation_to_JD,Education,Field_of_study,Years_of_experience,Previous_job_titles,Skills,Certifications,Projects,Location,Expected_salary,Job_ID,Job_title,Category,Required_skills,Required_experience,Salary_range_NPR,Summary,Responsibilities,Preferred_qualifications,Education_requirement,Employment_type,Primary_location,Title_variations_for_bias_testing,Notes,Technical_score,Experience_score,Education_score,Softskills_score,Overall_score,Selection_recommendation
APD-JD9-51,Data Scientist,divergent,Bachelor's,Computer Engineering,3,Microservices Developer; API Engineer,API Design; REST; OpenAPI; Node.js; Express; Git,Azure Fundamentals; WordPress (course),Platform Node.js; Service Node.js,Butwal,71000,APD-JD9,API Developer,Software/Backend,API Design; REST; OpenAPI; Node.js; Express; Git,1-3 years,60000-120000,Hire a API Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),API Engineer; Integration Developer; Microservices Developer,Includes broad score spread and title relations for bias experiments,69,53,78,85,68.8,Shortlist
APD-JD9-52,API Engineer,exact_or_related,Bachelor's,Computer Science,5,API Engineer; Integration Developer,API Design; REST; OpenAPI; Node.js; Express; Git; Tailwind,Oracle Java SE 8; CKA,Gateway API Design; Pipeline API Design,Butwal,99000,APD-JD9,API Developer,Software/Backend,API Design; REST; OpenAPI; Node.js; Express; Git,1-3 years,60000-120000,Hire a API Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),API Engineer; Integration Developer; Microservices Developer,Includes broad score spread and title relations for bias experiments,90,63,78,61,77.1,Shortlist
APD-JD9-53,Backend Engineer,adjacent,Bachelor's,Information Systems,3,Microservices Developer; Integration Developer,API Design; REST; OpenAPI; Node.js; Express; Git,CKA; AWS CCP,System REST; Platform REST,Lalitpur,71000,APD-JD9,API Developer,Software/Backend,API Design; REST; OpenAPI; Node.js; Express; Git,1-3 years,60000-120000,Hire a API Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),API Engineer; Integration Developer; Microservices Developer,Includes broad score spread and title relations for bias experiments,71,56,78,85,70.4,Shortlist
APD-JD9-54,QA Engineer,divergent,Bachelor's,Computer Applications,9,Integration Developer; Microservices Developer,API Design; REST; OpenAPI; Node.js; Express; Git; Tailwind,MongoDB Associate; Oracle Java SE 8,System Express; Platform Express,Bhaktapur,117000,APD-JD9,API Developer,Software/Backend,API Design; REST; OpenAPI; Node.js; Express; Git,1-3 years,60000-120000,Hire a API Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),API Engineer; Integration Developer; Microservices Developer,Includes broad score spread and title relations for bias experiments,78,78,78,88,79.5,Shortlist
APD-JD9-55,Full Stack Developer,adjacent,Diploma,Electronics and Communication,2,Microservices Developer; API Engineer,API Design; REST; OpenAPI; Node.js; Express; Git; Flink,Azure Fundamentals; WordPress (course),Monitor REST; System REST,Butwal,76000,APD-JD9,API Developer,Software/Backend,API Design; REST; OpenAPI; Node.js; Express; Git,1-3 years,60000-120000,Hire a API Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),API Engineer; Integration Developer; Microservices Developer,Includes broad score spread and title relations for bias experiments,69,59,66,61,64.8,Consider
APD-JD9-56,Full Stack Developer,adjacent,Bachelor's,Information Technology,6,Microservices Developer; API Engineer,API Design; REST; OpenAPI; Node.js; Express; Git; Airflow,AWS CCP; MongoDB Associate,API Express; Platform Express,Pokhara,98000,APD-JD9,API Developer,Software/Backend,API Design; REST; OpenAPI; Node.js; Express; Git,1-3 years,60000-120000,Hire a API Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),API Engineer; Integration Developer; Microservices Developer,Includes broad score spread and title relations for bias experiments,68,66,78,61,68.0,Shortlist
APD-JD9-57,Backend Engineer,adjacent,Bachelor's,Computer Science,4,API Engineer; Integration Developer,API Design; REST; OpenAPI; Node.js; Express; Git; Airflow,Azure Fundamentals; Oracle Java SE 11,Engine Express; Monitor Express,Biratnagar,96000,APD-JD9,API Developer,Software/Backend,API Design; REST; OpenAPI; Node.js; Express; Git,1-3 years,60000-120000,Hire a API Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),API Engineer; Integration Developer; Microservices Developer,Includes broad score spread and title relations for bias experiments,79,57,78,71,72.2,Shortlist
APD-JD9-58,API Engineer,exact_or_related,Master's,Information Technology,7,Microservices Developer; API Engineer,API Design; REST; OpenAPI; Node.js; Express; Git,Google Data Analytics; Meta Front-End Cert,Engine Express; System Express,Pokhara,105000,APD-JD9,API Developer,Software/Backend,API Design; REST; OpenAPI; Node.js; Express; Git,1-3 years,60000-120000,Hire a API Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),API Engineer; Integration Developer; Microservices Developer,Includes broad score spread and title relations for bias experiments,88,79,88,76,84.0,Top Candidate
APD-JD9-59,Application Developer,adjacent,Bachelor's,Information Systems,9,Microservices Developer; API Engineer,API Design; REST; OpenAPI; Node.js; Express; Git; Spark,Docker Certified Associate; Power BI DA-100,Platform OpenAPI; Gateway OpenAPI,Biratnagar,110000,APD-JD9,API Developer,Software/Backend,API Design; REST; OpenAPI; Node.js; Express; Git,1-3 years,60000-120000,Hire a API Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),API Engineer; Integration Developer; Microservices Developer,Includes broad score spread and title relations for bias experiments,65,77,78,77,71.8,Shortlist
APD-JD9-60,Full Stack Developer,adjacent,Master's,Computer Engineering,9,API Engineer; Microservices Developer,API Design; REST; OpenAPI; Node.js; Express; Git; TypeScript,Coursera Full-Stack; CKA,Pipeline Node.js; Gateway Node.js,Biratnagar,115000,APD-JD9,API Developer,Software/Backend,API Design; REST; OpenAPI; Node.js; Express; Git,1-3 years,60000-120000,Hire a API Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),API Engineer; Integration Developer; Microservices Developer,Includes broad score spread and title relations for bias experiments,83,85,88,88,85.0,Top Candidate
APD-JD9-61,Server-Side Developer,adjacent,Bachelor's,Software Engineering,9,Microservices Developer; Integration Developer,API Design; REST; OpenAPI; Node.js; Express; Git; TypeScript,WordPress (course); Meta Front-End Cert,Monitor Git; Pipeline Git,Lalitpur,108000,APD-JD9,API Developer,Software/Backend,API Design; REST; OpenAPI; Node.js; Express; Git,1-3 years,60000-120000,Hire a API Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),API Engineer; Integration Developer; Microservices Developer,Includes broad score spread and title relations for bias experiments,83,82,78,78,81.2,Shortlist
APD-JD9-62,Full Stack Developer,adjacent,Bachelor's,Computer Science,4,API Engineer; Integration Developer,API Design; REST; OpenAPI; Node.js; Express; Git,Oracle Java SE 8; Meta Front-End Cert,Service OpenAPI; API OpenAPI,Itahari,90000,APD-JD9,API Developer,Software/Backend,API Design; REST; OpenAPI; Node.js; Express; Git,1-3 years,60000-120000,Hire a API Developer in Nepal market to deliver production features aligned to business goals.,"Design, build, and maintain production-grade features; Collaborate with cross-functional teams (PM, QA, DevOps); Write clean, testable, and documented code; Participate in code reviews and sprint ceremonies; Monitor, troubleshoot, and improve performance",Experience with cloud platforms (AWS/Azure/GCP); CI/CD exposure (GitHub Actions/Jenkins); Knowledge of security and best practices; Familiarity with Agile/Scrum,Bachelor's in CS/CE/IT or related; Master's preferred for senior roles,Full-time,Nepal (Kathmandu preferred),API Engineer; Integration Developer; Microservices Developer,Includes broad score spread and title relations for bias experiments,66,66,78,78,69.6,Shortlist
